Mask_class_0,Mask_class_1,Mask_class_2,Pred_class_0,Pred_class_1,Pred_class_2,Dice_class1,Dice_class_2,psnr,ssim,patch name
16292,0,92,16384,0,0,9.999696e-07,1.999644e-06,22.10580329519169,0.28081381631459834,Platte_20220516_Maize_005_0000.png
16238,0,146,16384,0,0,9.999696e-07,1.9997753e-06,22.311759316422595,0.253007274619242,Platte_20220516_Maize_005_0001.png
16211,0,173,16384,0,0,9.999696e-07,1.9998106e-06,21.948960021696415,0.2373593646952068,Platte_20220516_Maize_005_0002.png
16294,0,90,16384,0,0,9.999696e-07,1.999636e-06,22.86599997464235,0.2769692309140355,Platte_20220516_Maize_005_0003.png
16328,0,56,16384,0,0,9.999696e-07,1.999415e-06,25.431528571564733,0.4411800385927603,Platte_20220516_Maize_005_0004.png
16349,0,35,16384,0,0,9.999696e-07,1.9990648e-06,24.694581588958407,0.35743993424280035,Platte_20220516_Maize_005_0005.png
15943,0,441,16384,0,0,9.999696e-07,1.9999256e-06,22.842056977611072,0.27081885263128624,Platte_20220516_Maize_005_0006.png
16183,0,201,16384,0,0,9.999696e-07,1.9998367e-06,21.626786197890855,0.21701361493254792,Platte_20220516_Maize_005_0007.png
16164,0,220,16190,0,194,nan,0.7439045,22.845853406783885,0.2722501434952429,Platte_20220516_Maize_005_0008.png
15776,0,608,15981,88,315,1.9996276e-06,0.59803087,22.029308920724056,0.2968349639008636,Platte_20220516_Maize_005_0009.png
15156,0,1228,15244,0,1140,nan,0.73563373,22.927145740438803,0.29469851331805924,Platte_20220516_Maize_005_0010.png
16196,0,188,16259,0,125,nan,0.7091929,22.353012840155028,0.28317426721039046,Platte_20220516_Maize_005_0011.png
16284,0,100,16384,0,0,9.999696e-07,1.9996723e-06,26.006256522300855,0.4229211690231463,Platte_20220516_Maize_005_0012.png
16236,0,148,16384,0,0,9.999696e-07,1.9997788e-06,27.22201751591289,0.5121052942829086,Platte_20220516_Maize_005_0013.png
16248,0,136,16384,0,0,9.999696e-07,1.999759e-06,23.093248837218,0.271586142939001,Platte_20220516_Maize_005_0014.png
16268,0,116,16384,0,0,9.999696e-07,1.9997174e-06,23.001341245806636,0.3090334201035108,Platte_20220516_Maize_005_0015.png
16244,0,140,16384,0,0,9.999696e-07,1.9997658e-06,23.097050732731983,0.2872596215406289,Platte_20220516_Maize_005_0016.png
16154,0,230,16127,0,257,nan,0.780237,22.392667661617214,0.277675353689737,Platte_20220516_Maize_005_0017.png
16136,0,248,16384,0,0,9.999696e-07,1.9998681e-06,21.521630675971196,0.23033407913630585,Platte_20220516_Maize_005_0018.png
16320,0,64,16384,0,0,9.999696e-07,1.9994884e-06,23.941396235874713,0.30867896351834073,Platte_20220516_Maize_005_0019.png
16204,16,164,16384,0,0,1.9979564e-06,1.9998004e-06,25.576379972666004,0.38703522213755776,Platte_20220516_Maize_005_0020.png
16173,0,211,16384,0,0,9.999696e-07,1.9998445e-06,24.364471259970703,0.33469326062525656,Platte_20220516_Maize_005_0021.png
16042,0,342,16384,0,0,9.999696e-07,1.9999043e-06,27.53843410413055,0.49921368407356903,Platte_20220516_Maize_005_0022.png
15521,0,863,15178,0,1206,nan,0.7974762,23.834480533329536,0.31112037900456496,Platte_20220516_Maize_005_0023.png
16224,0,160,16384,0,0,9.999696e-07,1.9997951e-06,21.50806209657077,0.2336701316455189,Platte_20220516_Maize_005_0024.png
16101,0,283,16384,0,0,9.999696e-07,1.9998843e-06,22.336521762988873,0.2591882836909603,Platte_20220516_Maize_005_0025.png
16335,0,49,16384,0,0,9.999696e-07,1.9993315e-06,21.49302316440189,0.22970995315498724,Platte_20220516_Maize_005_0026.png
16248,0,136,16384,0,0,9.999696e-07,1.999759e-06,28.939661818325135,0.5476709367932608,Platte_20220516_Maize_005_0027.png
16314,0,70,16384,0,0,9.999696e-07,1.999532e-06,28.74161236119406,0.5597882605527883,Platte_20220516_Maize_005_0028.png
16222,0,162,16384,0,0,9.999696e-07,1.9997976e-06,22.022252704467252,0.25616589503505877,Platte_20220516_Maize_005_0029.png
16249,0,135,16384,0,0,9.999696e-07,1.9997574e-06,27.447104223813973,0.4714459690907817,Platte_20220516_Maize_005_0030.png
16222,0,162,16384,0,0,9.999696e-07,1.9997979e-06,21.568804719340285,0.22597662132742577,Platte_20220516_Maize_005_0031.png
16279,0,105,16384,0,0,9.999696e-07,1.9996878e-06,21.691254018565616,0.22117562660553344,Platte_20220516_Maize_005_0032.png
16341,0,43,16384,0,0,9.999696e-07,1.999239e-06,24.493515047851943,0.3470042160894065,Platte_20220516_Maize_005_0033.png
15792,0,592,15722,0,662,nan,0.81497276,24.607757303105515,0.32383051640422783,Platte_20220516_Maize_005_0034.png
16244,0,140,16384,0,0,9.999696e-07,1.9997658e-06,22.747164039149197,0.27960135903484695,Platte_20220516_Maize_005_0035.png
