Mask_class_0,Mask_class_1,Mask_class_2,Pred_class_0,Pred_class_1,Pred_class_2,Dice_class1,Dice_class_2,psnr,ssim,patch name
16292,0,92,16384,0,0,9.999696e-07,1.999644e-06,24.305631586777658,0.5762978956023438,Platte_20220516_Maize_005_0000.png
16238,0,146,16289,0,95,nan,0.7550859,24.03736503352534,0.5394512818315756,Platte_20220516_Maize_005_0001.png
16211,0,173,16384,0,0,9.999696e-07,1.9998106e-06,23.79651267926952,0.5256924206027774,Platte_20220516_Maize_005_0002.png
16294,0,90,16384,0,0,9.999696e-07,1.999636e-06,24.787563836390202,0.5477146290651532,Platte_20220516_Maize_005_0003.png
16328,0,56,16384,0,0,9.999696e-07,1.999415e-06,27.800005992778303,0.6849724898001744,Platte_20220516_Maize_005_0004.png
16349,0,35,16384,0,0,9.999696e-07,1.9990648e-06,26.374650200267617,0.5905620631451199,Platte_20220516_Maize_005_0005.png
15943,0,441,16154,48,182,1.9993179e-06,0.52966934,24.718347086721536,0.5388467893905463,Platte_20220516_Maize_005_0006.png
16183,0,201,16185,0,199,nan,0.7599396,23.364819666574306,0.5059856340376278,Platte_20220516_Maize_005_0007.png
16164,0,220,16146,0,238,nan,0.8383701,24.760187885192295,0.5511729923638993,Platte_20220516_Maize_005_0008.png
15776,0,608,15787,0,597,nan,0.82487607,24.001218109749015,0.5931992525927904,Platte_20220516_Maize_005_0009.png
15156,0,1228,15216,0,1168,nan,0.8647649,24.847733991260025,0.5669767177252102,Platte_20220516_Maize_005_0010.png
16196,0,188,16237,0,147,nan,0.76410633,24.111542361742853,0.5475572233812723,Platte_20220516_Maize_005_0011.png
16284,0,100,16384,0,0,9.999696e-07,1.9996723e-06,27.887741676699996,0.6470843832937409,Platte_20220516_Maize_005_0012.png
16236,0,148,16384,0,0,9.999696e-07,1.9997788e-06,29.201505644718075,0.7051240943821299,Platte_20220516_Maize_005_0013.png
16248,0,136,16384,0,0,9.999696e-07,1.999759e-06,24.80368613150846,0.5175187948193419,Platte_20220516_Maize_005_0014.png
16268,0,116,16253,0,131,nan,0.80961114,24.546975634837377,0.5422213077151853,Platte_20220516_Maize_005_0015.png
16244,0,140,16274,0,110,nan,0.73590535,24.973065377860838,0.5684258776787822,Platte_20220516_Maize_005_0016.png
16154,0,230,16143,0,241,nan,0.8279699,24.29129887442555,0.5462404381906385,Platte_20220516_Maize_005_0017.png
16136,0,248,16171,0,213,nan,0.754829,23.246149406212634,0.5144879099024232,Platte_20220516_Maize_005_0018.png
16320,0,64,16384,0,0,9.999696e-07,1.9994884e-06,25.529046556675624,0.5533100610480582,Platte_20220516_Maize_005_0019.png
16204,16,164,16328,0,56,1.9979564e-06,0.47265875,27.36870037570369,0.6087002700786924,Platte_20220516_Maize_005_0020.png
16173,0,211,16245,0,139,nan,0.7256483,26.2355009111134,0.5763931189909606,Platte_20220516_Maize_005_0021.png
16042,0,342,16200,0,184,nan,0.6653598,29.251533934430974,0.6768508741694163,Platte_20220516_Maize_005_0022.png
15521,0,863,15386,0,998,nan,0.8909054,25.25990126453275,0.5254444365463293,Platte_20220516_Maize_005_0023.png
16224,0,160,16306,0,78,nan,0.62176514,23.213702794664393,0.5230453314606985,Platte_20220516_Maize_005_0024.png
16101,0,283,16278,0,106,nan,0.5295204,23.966559259746436,0.52699386950237,Platte_20220516_Maize_005_0025.png
16335,0,49,16384,0,0,9.999696e-07,1.9993315e-06,23.197269331425968,0.49901087692211044,Platte_20220516_Maize_005_0026.png
16248,0,136,16384,0,0,9.999696e-07,1.999759e-06,30.33542347971447,0.6755871915148877,Platte_20220516_Maize_005_0027.png
16314,0,70,16384,0,0,9.999696e-07,1.999532e-06,30.49956240369278,0.7228058312120846,Platte_20220516_Maize_005_0028.png
16222,0,162,16384,0,0,9.999696e-07,1.9997976e-06,23.766185667408145,0.5176878732097898,Platte_20220516_Maize_005_0029.png
16249,0,135,16245,0,139,nan,0.90500325,29.217090787266606,0.6591974076687751,Platte_20220516_Maize_005_0030.png
16222,0,162,16384,0,0,9.999696e-07,1.9997979e-06,23.222331264092617,0.511230258629773,Platte_20220516_Maize_005_0031.png
16279,0,105,16384,0,0,9.999696e-07,1.9996878e-06,23.397873452717196,0.504622629056504,Platte_20220516_Maize_005_0032.png
