Mask_class_0,Mask_class_1,Mask_class_2,Pred_class_0,Pred_class_1,Pred_class_2,Dice_class1,Dice_class_2,psnr,ssim,patch name
65167,0,369,65360,0,176,nan,0.63838065,31.955250565137334,0.9329444247527308,Platte_20220516_Maize_005_0000.png
64956,0,580,65128,0,408,nan,0.8197315,32.212718665955876,0.9423935782086076,Platte_20220516_Maize_005_0001.png
64841,0,695,65143,0,393,nan,0.7094754,31.857269140880096,0.9402822562752942,Platte_20220516_Maize_005_0002.png
65179,0,357,65317,0,219,nan,0.7359458,32.33973516315947,0.9386173066413034,Platte_20220516_Maize_005_0003.png
65307,0,229,65416,0,120,nan,0.65305185,35.4584690604667,0.9475042634495412,Platte_20220516_Maize_005_0004.png
65397,0,139,65412,0,124,nan,0.7980834,34.994240914929115,0.9528817253724403,Platte_20220516_Maize_005_0005.png
63767,0,1769,64242,0,1294,nan,0.8089783,32.57913755607405,0.9402953519097522,Platte_20220516_Maize_005_0006.png
64719,0,817,65011,523,2,1.9997499e-06,0.0048852228,31.01060396922464,0.9342595434322316,Platte_20220516_Maize_005_0007.png
64652,0,884,64796,0,740,nan,0.85091877,32.522271407453815,0.9412088317198283,Platte_20220516_Maize_005_0008.png
63083,0,2453,63532,0,2004,nan,0.8884658,32.1065168899158,0.9357284265290402,Platte_20220516_Maize_005_0009.png
60629,0,4907,61452,0,4084,nan,0.8706378,32.979848809317275,0.942226182845974,Platte_20220516_Maize_005_0010.png
64778,0,758,65007,0,529,nan,0.78469294,32.1269465278432,0.9380581548820223,Platte_20220516_Maize_005_0011.png
65129,0,407,65246,0,290,nan,0.786081,36.070013353953655,0.952750627617099,Platte_20220516_Maize_005_0012.png
64935,0,601,65337,0,199,nan,0.45992666,38.40375983394259,0.963228343288355,Platte_20220516_Maize_005_0013.png
64992,0,544,65109,0,427,nan,0.82584333,30.042663996401238,0.9066640517549417,Platte_20220516_Maize_005_0014.png
65077,0,459,65095,0,441,nan,0.8221046,30.9552025945168,0.922099469175687,Platte_20220516_Maize_005_0015.png
64974,0,562,65101,0,435,nan,0.83640164,31.497558747662694,0.9222758303172539,Platte_20220516_Maize_005_0016.png
64622,0,914,64763,0,773,nan,0.85826385,32.08607471652766,0.9377160846596947,Platte_20220516_Maize_005_0017.png
64532,0,1004,64835,0,701,nan,0.7858656,30.405098693774406,0.928592416581372,Platte_20220516_Maize_005_0018.png
65284,0,252,65398,0,138,nan,0.6972037,30.92821014705209,0.9097932874430467,Platte_20220516_Maize_005_0019.png
64806,79,651,65102,0,434,1.9983424e-06,0.7962192,35.50613627807152,0.9481587359767288,Platte_20220516_Maize_005_0020.png
64717,0,819,64921,0,615,nan,0.8437187,33.53118096118597,0.9368522930730913,Platte_20220516_Maize_005_0021.png
64148,0,1388,64667,0,869,nan,0.76468974,37.781074713266285,0.9582677028609036,Platte_20220516_Maize_005_0022.png
62090,0,3446,62493,0,3043,nan,0.9042834,31.80920486071978,0.9243703645364606,Platte_20220516_Maize_005_0023.png
64894,0,642,65174,0,362,nan,0.6831799,30.77936732404341,0.9324165155566776,Platte_20220516_Maize_005_0024.png
64424,0,1112,64881,0,655,nan,0.71075857,32.465198091127874,0.9454830067324941,Platte_20220516_Maize_005_0025.png
65341,0,195,65408,0,128,nan,0.7117876,30.545040253811845,0.9298698190356497,Platte_20220516_Maize_005_0026.png
64986,0,550,65101,0,435,nan,0.8141071,37.48258202273762,0.947401582852965,Platte_20220516_Maize_005_0027.png
65260,0,276,65536,0,0,9.999925e-07,1.9995248e-06,39.428007215479205,0.9654844446926463,Platte_20220516_Maize_005_0028.png
64885,0,651,65117,0,419,nan,0.7419672,29.92560536988828,0.9178603968046853,Platte_20220516_Maize_005_0029.png
64998,0,538,65115,0,421,nan,0.8403461,38.47496354369482,0.9628980506418401,Platte_20220516_Maize_005_0030.png
64874,0,662,65162,0,374,nan,0.66980153,30.56331646304642,0.9312344536500582,Platte_20220516_Maize_005_0031.png
65107,0,429,65298,0,238,nan,0.6985155,31.21363951320745,0.9357468668377451,Platte_20220516_Maize_005_0032.png
65359,0,177,65477,0,59,nan,0.47431487,35.24245441233831,0.9516977539336203,Platte_20220516_Maize_005_0033.png
63149,0,2387,63527,0,2009,nan,0.89669967,34.194058337760424,0.9433540375326727,Platte_20220516_Maize_005_0034.png
64966,0,570,65180,0,356,nan,0.7515155,31.613634145344562,0.9303744312205803,Platte_20220516_Maize_005_0035.png
63365,0,2171,63662,0,1874,nan,0.9176485,32.014318174658186,0.9423881540155055,Platte_20220516_Maize_005_0036.png
62821,0,2715,63416,0,2120,nan,0.8574764,41.65616563159198,0.9747401390903239,Platte_20220516_Maize_005_0037.png
60674,4862,0,62710,2613,213,0.69805,1.9993843e-06,34.056749667106196,0.9482144024680611,Platte_20220516_Maize_005_0038.png
59004,6532,0,60793,4739,4,0.83966947,1.9682702e-06,31.864496598695133,0.9337260112958332,Platte_20220516_Maize_005_0039.png
62836,2541,159,63465,1986,85,0.861475,0.5570799,32.166803806089405,0.9366495679516632,Platte_20220516_Maize_005_0040.png
58115,7421,0,59656,5880,0,0.880228,nan,35.122944107371886,0.9584250924930622,Platte_20220516_Maize_005_0041.png
57430,8106,0,59172,6364,0,0.87725765,nan,33.65498578400966,0.9429462173036347,Platte_20220516_Maize_005_0042.png
57364,7871,301,59094,5060,1382,0.7702362,0.11288684,32.05201101970899,0.9379833991931613,Platte_20220516_Maize_005_0043.png
56565,7588,1383,58083,5241,2212,0.8073832,0.6486571,33.86698726302895,0.9458451024371693,Platte_20220516_Maize_005_0044.png
55938,9598,0,58551,6826,159,0.82963514,1.9991767e-06,34.23687761867786,0.9557415439925335,Platte_20220516_Maize_005_0045.png
44969,20567,0,47172,10785,7579,0.67759556,1.999983e-06,35.38784874407321,0.9490430831718032,Platte_20220516_Maize_005_0046.png
