Mask_class_0,Mask_class_1,Mask_class_2,Pred_class_0,Pred_class_1,Pred_class_2,Dice_class1,Dice_class_2,psnr,ssim,patch name
65167,0,369,65359,0,177,nan,0.64087385,31.876567759129344,0.9315518114675895,Platte_20220516_Maize_005_0000.png
64956,0,580,65128,0,408,nan,0.8197315,32.0082055352721,0.9397703027518628,Platte_20220516_Maize_005_0001.png
64841,0,695,65147,0,389,nan,0.7047139,31.79572916750178,0.9392025122685954,Platte_20220516_Maize_005_0002.png
65179,0,357,65321,0,215,nan,0.730604,32.25214204447151,0.9376446725399727,Platte_20220516_Maize_005_0003.png
65307,0,229,65415,0,121,nan,0.65689886,35.28314227802068,0.94589516636062,Platte_20220516_Maize_005_0004.png
65397,0,139,65412,0,124,nan,0.7980834,34.91834930541156,0.9522057740107908,Platte_20220516_Maize_005_0005.png
63767,0,1769,64240,0,1296,nan,0.80975544,32.48436061500275,0.93910508741941,Platte_20220516_Maize_005_0006.png
64719,0,817,65012,514,10,1.999745e-06,0.024181964,30.90450847861229,0.9325923739798202,Platte_20220516_Maize_005_0007.png
64652,0,884,64793,0,743,nan,0.85180825,32.46611327291675,0.9404365006934355,Platte_20220516_Maize_005_0008.png
63083,0,2453,63530,0,2006,nan,0.88896435,32.03811585100672,0.9346888652460077,Platte_20220516_Maize_005_0009.png
60629,0,4907,61450,0,4086,nan,0.87111133,32.9219189211409,0.9415160325622858,Platte_20220516_Maize_005_0010.png
64778,0,758,65009,0,527,nan,0.7843579,32.0452259811842,0.9368301065894126,Platte_20220516_Maize_005_0011.png
65129,0,407,65248,0,288,nan,0.77971125,35.99417770462547,0.9521255533434783,Platte_20220516_Maize_005_0012.png
64935,0,601,65340,0,196,nan,0.45663962,38.3070301982645,0.9625333521647118,Platte_20220516_Maize_005_0013.png
64992,0,544,65110,0,426,nan,0.824633,30.003931901904597,0.9056102969409051,Platte_20220516_Maize_005_0014.png
65077,0,459,65093,0,443,nan,0.822499,30.899197258221815,0.9211592824459184,Platte_20220516_Maize_005_0015.png
64974,0,562,65101,0,435,nan,0.8384074,31.449827348825686,0.9213386451380817,Platte_20220516_Maize_005_0016.png
64622,0,914,64766,0,770,nan,0.85860515,31.986346887005368,0.9364026422489043,Platte_20220516_Maize_005_0017.png
64532,0,1004,64834,0,702,nan,0.7865772,30.254674280650452,0.9261501310732053,Platte_20220516_Maize_005_0018.png
65284,0,252,65400,0,136,nan,0.69049054,30.883966964784374,0.9087867922736453,Platte_20220516_Maize_005_0019.png
64806,79,651,65101,0,435,1.9983424e-06,0.7973275,35.4262913437146,0.9472335090064598,Platte_20220516_Maize_005_0020.png
64717,0,819,64923,0,613,nan,0.8421039,33.47385465612268,0.9357700713827706,Platte_20220516_Maize_005_0021.png
64148,0,1388,64661,0,875,nan,0.7679648,37.72541565505798,0.9576583740630218,Platte_20220516_Maize_005_0022.png
62090,0,3446,62489,0,3047,nan,0.90557444,31.74741591529235,0.9230732411273843,Platte_20220516_Maize_005_0023.png
64894,0,642,65172,0,364,nan,0.6857975,30.64863500315505,0.9302304675218035,Platte_20220516_Maize_005_0024.png
64424,0,1112,64882,0,654,nan,0.711161,32.271980726921726,0.9433135442348748,Platte_20220516_Maize_005_0025.png
65341,0,195,65410,0,126,nan,0.7099926,30.341815508217664,0.926485687763893,Platte_20220516_Maize_005_0026.png
64986,0,550,65100,0,436,nan,0.8153097,37.43178435593584,0.9467508676097866,Platte_20220516_Maize_005_0027.png
65260,0,276,65532,0,4,nan,0.028560055,39.357735652554375,0.9650105696516694,Platte_20220516_Maize_005_0028.png
64885,0,651,65118,0,418,nan,0.74079055,29.851325677283658,0.9161624874668877,Platte_20220516_Maize_005_0029.png
64998,0,538,65116,0,420,nan,0.8412232,38.38760660772918,0.9622585419866859,Platte_20220516_Maize_005_0030.png
64874,0,662,65159,0,377,nan,0.6697925,30.48944599514094,0.9301579226687816,Platte_20220516_Maize_005_0031.png
65107,0,429,65298,0,238,nan,0.6985155,31.04749115610933,0.9333049491021658,Platte_20220516_Maize_005_0032.png
65359,0,177,65476,0,60,nan,0.4807488,35.138516170635164,0.950798037065295,Platte_20220516_Maize_005_0033.png
63149,0,2387,63531,0,2005,nan,0.8956949,34.12193052181374,0.9422960251834992,Platte_20220516_Maize_005_0034.png
64966,0,570,65189,0,347,nan,0.7392639,31.486652477717886,0.9281010709353872,Platte_20220516_Maize_005_0035.png
63365,0,2171,63662,0,1874,nan,0.9176485,31.845746587739356,0.940186950538406,Platte_20220516_Maize_005_0036.png
62821,0,2715,63416,0,2120,nan,0.85789,41.60481874282377,0.9744239272951479,Platte_20220516_Maize_005_0037.png
60674,4862,0,62709,2615,212,0.6983983,1.9993815e-06,33.963233964373735,0.9473022631214355,Platte_20220516_Maize_005_0038.png
59004,6532,0,60796,4739,1,0.83966947,1.8841168e-06,31.82813535233649,0.933048397398026,Platte_20220516_Maize_005_0039.png
62836,2541,159,63465,1987,84,0.86128473,0.5593712,32.03155692068634,0.9348410466915927,Platte_20220516_Maize_005_0040.png
58115,7421,0,59653,5883,0,0.8803302,nan,34.99535464487066,0.9572350706154443,Platte_20220516_Maize_005_0041.png
57430,8106,0,59175,6361,0,0.87716305,nan,33.58061688509782,0.9421361311719428,Platte_20220516_Maize_005_0042.png
57364,7871,301,59082,5075,1379,0.7713521,0.114278786,32.003677885903016,0.9371822350308728,Platte_20220516_Maize_005_0043.png
56565,7588,1383,58080,5234,2222,0.80657613,0.64574826,33.78029056100572,0.9450107100692562,Platte_20220516_Maize_005_0044.png
55938,9598,0,58546,6841,149,0.830703,1.9991214e-06,34.04614538820932,0.9539937697580599,Platte_20220516_Maize_005_0045.png
44969,20567,0,47172,10750,7614,0.6762454,1.9999827e-06,35.35342779147983,0.9485630364763914,Platte_20220516_Maize_005_0046.png
