Mask_class_0,Mask_class_1,Mask_class_2,Pred_class_0,Pred_class_1,Pred_class_2,Dice_class1,Dice_class_2,psnr,ssim,patch name
65167,0,369,65358,0,178,nan,0.65066886,24.87567827189961,0.5877883333707222,Platte_20220516_Maize_005_0000.png
64956,0,580,65142,0,394,nan,0.8089282,24.316203639118513,0.5549706969808271,Platte_20220516_Maize_005_0001.png
64841,0,695,65201,0,335,nan,0.6465217,23.94195745925971,0.5489427649337073,Platte_20220516_Maize_005_0002.png
65179,0,357,65321,0,215,nan,0.72011685,24.550990705657338,0.5457042280437846,Platte_20220516_Maize_005_0003.png
65307,0,229,65417,0,119,nan,0.66067266,28.602788950174688,0.7068689873371318,Platte_20220516_Maize_005_0004.png
65397,0,139,65420,0,116,nan,0.799591,26.83260219972432,0.635892496199886,Platte_20220516_Maize_005_0005.png
63767,0,1769,64175,0,1361,nan,0.8402226,24.737113201840533,0.5553486036287535,Platte_20220516_Maize_005_0006.png
64719,0,817,64951,0,585,nan,0.8073447,23.622692463120142,0.5381578947406152,Platte_20220516_Maize_005_0007.png
64652,0,884,64756,0,780,nan,0.8737314,24.661565428446778,0.556553454519438,Platte_20220516_Maize_005_0008.png
63083,0,2453,63485,0,2051,nan,0.8902957,24.94235882315984,0.617636535546331,Platte_20220516_Maize_005_0009.png
60629,0,4907,61333,0,4203,nan,0.87924296,25.092257598041034,0.5855617889058876,Platte_20220516_Maize_005_0010.png
64778,0,758,65003,0,533,nan,0.783811,24.702362388830366,0.5896485916333263,Platte_20220516_Maize_005_0011.png
65129,0,407,65264,0,272,nan,0.77452123,28.41913008980732,0.6786183575017563,Platte_20220516_Maize_005_0012.png
64935,0,601,65439,0,97,nan,0.27215722,30.212896682076092,0.7446380305774968,Platte_20220516_Maize_005_0013.png
64992,0,544,65118,0,418,nan,0.8127812,23.682468491759863,0.4853909835012809,Platte_20220516_Maize_005_0014.png
65077,0,459,65139,0,397,nan,0.8339865,24.001832105457687,0.5391129265315021,Platte_20220516_Maize_005_0015.png
64974,0,562,65118,0,418,nan,0.81825995,25.073344600681068,0.5780784584017647,Platte_20220516_Maize_005_0016.png
64622,0,914,64724,0,812,nan,0.8620455,24.39704719556106,0.563192111132246,Platte_20220516_Maize_005_0017.png
64532,0,1004,64888,0,648,nan,0.7481269,23.267836639592623,0.5247212004718435,Platte_20220516_Maize_005_0018.png
65284,0,252,65393,0,143,nan,0.7086277,24.782328306994252,0.5327607882723056,Platte_20220516_Maize_005_0019.png
64806,79,651,65088,0,448,1.9983424e-06,0.79517573,27.705739537681673,0.6464326832918085,Platte_20220516_Maize_005_0020.png
64717,0,819,64905,0,631,nan,0.845443,26.049576099198415,0.587664569094323,Platte_20220516_Maize_005_0021.png
64148,0,1388,64682,0,854,nan,0.7546413,29.9631755936085,0.722239959150615,Platte_20220516_Maize_005_0022.png
62090,0,3446,62255,0,3281,nan,0.92194045,24.720235625074075,0.5351542697402674,Platte_20220516_Maize_005_0023.png
64894,0,642,65190,0,346,nan,0.6679297,23.381123456625605,0.5352440275150553,Platte_20220516_Maize_005_0024.png
64424,0,1112,64886,0,650,nan,0.7082354,24.19401390168249,0.5543367472644927,Platte_20220516_Maize_005_0025.png
65341,0,195,65449,0,87,nan,0.5812921,23.11007162126628,0.5143368009806255,Platte_20220516_Maize_005_0026.png
64986,0,550,65143,0,393,nan,0.7761403,30.388289198581894,0.6976095258741344,Platte_20220516_Maize_005_0027.png
65260,0,276,65536,0,0,9.999925e-07,1.9995248e-06,31.413709323289957,0.7702858591160227,Platte_20220516_Maize_005_0028.png
64885,0,651,65107,0,429,nan,0.7517626,23.04794343910168,0.49730113813618476,Platte_20220516_Maize_005_0029.png
64998,0,538,65104,0,432,nan,0.8493719,30.09418404304978,0.7228590733026744,Platte_20220516_Maize_005_0030.png
64874,0,662,65186,0,350,nan,0.62640315,23.14934105850717,0.5174529550390291,Platte_20220516_Maize_005_0031.png
65107,0,429,65307,0,229,nan,0.67767864,23.55063024373959,0.524722026099027,Platte_20220516_Maize_005_0032.png
65359,0,177,65536,0,0,9.999925e-07,1.99926e-06,27.002148103324892,0.6361393715183112,Platte_20220516_Maize_005_0033.png
63149,0,2387,63369,0,2167,nan,0.9169718,26.469617418843168,0.5985464422798289,Platte_20220516_Maize_005_0034.png
64966,0,570,65202,0,334,nan,0.71671236,24.52478475624781,0.5694246909199258,Platte_20220516_Maize_005_0035.png
63365,0,2171,63577,0,1959,nan,0.9345971,24.03803770325362,0.5471301085856369,Platte_20220516_Maize_005_0036.png
62821,0,2715,63270,0,2266,nan,0.87851757,33.085202927949254,0.8124581380287936,Platte_20220516_Maize_005_0037.png
60674,4862,0,62660,2876,0,0.7420417,nan,25.850009595445982,0.6025729644326824,Platte_20220516_Maize_005_0038.png
59004,6532,0,60787,4749,0,0.83750683,nan,24.87652633750113,0.5953680622552534,Platte_20220516_Maize_005_0039.png
62836,2541,159,63402,2099,35,0.8745464,0.32967627,24.893457739866854,0.5888102215301383,Platte_20220516_Maize_005_0040.png
58115,7421,0,59581,5940,15,0.88495713,1.9913373e-06,26.44758386840558,0.6344035965908974,Platte_20220516_Maize_005_0041.png
57430,8106,0,59104,6432,0,0.8833345,nan,25.95908939557116,0.6050697106169439,Platte_20220516_Maize_005_0042.png
57364,7871,301,59000,5154,1382,0.7760402,0.08555682,24.56992327064996,0.5943872232254903,Platte_20220516_Maize_005_0043.png
56565,7588,1383,57812,5338,2386,0.8113816,0.63834554,26.237680350604442,0.6500078915086668,Platte_20220516_Maize_005_0044.png
55938,9598,0,58600,6682,254,0.8192831,1.9994839e-06,25.719594634237005,0.6253454527135351,Platte_20220516_Maize_005_0045.png
44969,20567,0,46767,9605,9164,0.62309366,1.9999857e-06,27.904053721263207,0.6857736963185422,Platte_20220516_Maize_005_0046.png
44072,21464,0,47406,9348,8782,0.5973641,1.9999854e-06,24.813019597470017,0.5886818890725688,Platte_20220516_Maize_005_0047.png
55316,10220,0,57089,6194,2253,0.74631023,1.9999418e-06,25.749266205637433,0.6390903942707786,Platte_20220516_Maize_005_0048.png
57674,5963,1899,59130,4897,1509,0.8944665,0.8585371,24.782289481476923,0.562348142199316,Platte_20220516_Maize_005_0049.png
59994,5542,0,60453,2927,2156,0.65673995,1.9999395e-06,28.039974368498562,0.6612871926854583,Platte_20220516_Maize_005_0050.png
58522,7014,0,59711,5542,283,0.8814838,1.999537e-06,25.519686216917332,0.6123916821472667,Platte_20220516_Maize_005_0051.png
49962,15574,0,52078,12202,1256,0.85742897,1.9998954e-06,27.939164910669,0.6933591985768112,Platte_20220516_Maize_005_0052.png
58369,6595,572,59420,6115,1,0.8863815,1.9997715e-06,25.39183549973607,0.6002059394733784,Platte_20220516_Maize_005_0053.png
54362,9133,2041,55648,5980,3908,0.77707475,0.5960556,24.017051878766043,0.548006940077734,Platte_20220516_Maize_005_0054.png
52948,12588,0,54948,7683,2905,0.7443118,1.9999547e-06,27.41344448702509,0.6474046346663886,Platte_20220516_Maize_005_0055.png
51833,13703,0,53106,2417,10013,0.29863483,1.999987e-06,25.665042012564065,0.630718975400109,Platte_20220516_Maize_005_0056.png
59150,6386,0,60070,5466,0,0.9120744,nan,24.644259629626486,0.5289943473105204,Platte_20220516_Maize_005_0057.png
55480,8209,1847,56569,7233,1734,0.9108868,0.8265566,29.513984776809153,0.7176836952529135,Platte_20220516_Maize_005_0058.png
56842,8694,0,58408,5574,1554,0.77824,1.9999152e-06,23.424411863418285,0.5717095134858995,Platte_20220516_Maize_005_0059.png
57799,6817,920,59105,6431,0,0.8597461,1.999858e-06,25.68649610887337,0.6142545831625816,Platte_20220516_Maize_005_0060.png
56439,9097,0,57226,8310,0,0.9238764,nan,30.926487915380974,0.7649672098337214,Platte_20220516_Maize_005_0061.png
57791,7148,597,59134,5261,1141,0.80102515,0.10816414,26.795204356302314,0.6583895291387116,Platte_20220516_Maize_005_0062.png
