Mask_class_0,Mask_class_1,Mask_class_2,Pred_class_0,Pred_class_1,Pred_class_2,Dice_class1,Dice_class_2,psnr,ssim,patch name
65167,0,369,65536,0,0,9.999925e-07,1.9996446e-06,21.109048823928227,0.23488640157598736,Platte_20220516_Maize_005_0000.png
64956,0,580,65536,0,0,9.999925e-07,1.9997742e-06,21.15485987425648,0.21187605699814394,Platte_20220516_Maize_005_0001.png
64841,0,695,65536,0,0,9.999925e-07,1.9998117e-06,20.748570817097853,0.20639986620189324,Platte_20220516_Maize_005_0002.png
65179,0,357,65536,0,0,9.999925e-07,1.999633e-06,21.56276896314372,0.23707508500561625,Platte_20220516_Maize_005_0003.png
65307,0,229,65536,0,0,9.999925e-07,1.999428e-06,24.519807970934625,0.4243781475797653,Platte_20220516_Maize_005_0004.png
65397,0,139,65536,0,0,9.999925e-07,1.9990582e-06,23.590099075226814,0.3389915363716696,Platte_20220516_Maize_005_0005.png
63767,0,1769,65536,0,0,9.999925e-07,1.9999256e-06,21.607177096259214,0.23617913546314048,Platte_20220516_Maize_005_0006.png
64719,0,817,65536,0,0,9.999925e-07,1.9998397e-06,20.422746382608565,0.17988536837648925,Platte_20220516_Maize_005_0007.png
64652,0,884,65383,0,153,nan,0.29504672,21.574629245104163,0.23663418342800516,Platte_20220516_Maize_005_0008.png
63083,0,2453,64792,744,0,1.9998238e-06,1.9999463e-06,21.065093304837035,0.26175083599681825,Platte_20220516_Maize_005_0009.png
60629,0,4907,62319,46,3171,1.9971587e-06,0.71130526,21.762724958582773,0.26420738927752246,Platte_20220516_Maize_005_0010.png
64778,0,758,65431,0,105,nan,0.24330227,21.2422309570273,0.25175951270936786,Platte_20220516_Maize_005_0011.png
65129,0,407,65536,0,0,9.999925e-07,1.999678e-06,24.961037685085437,0.41321328669940843,Platte_20220516_Maize_005_0012.png
64935,0,601,65536,0,0,9.999925e-07,1.9997822e-06,26.34634277502363,0.5138428243441819,Platte_20220516_Maize_005_0013.png
64992,0,544,65536,0,0,9.999925e-07,1.999759e-06,21.320893391485235,0.21871217786769362,Platte_20220516_Maize_005_0014.png
65077,0,459,65536,0,0,9.999925e-07,1.9997146e-06,21.420396882098842,0.26671852802885104,Platte_20220516_Maize_005_0015.png
64974,0,562,65536,0,0,9.999925e-07,1.999767e-06,21.839472882660527,0.24467719577469713,Platte_20220516_Maize_005_0016.png
64622,0,914,65120,81,335,1.998384e-06,0.4595214,21.160769072789233,0.24115595031227569,Platte_20220516_Maize_005_0017.png
64532,0,1004,65359,177,0,1.9992592e-06,1.9998693e-06,20.246835760310855,0.18252702140086874,Platte_20220516_Maize_005_0018.png
65284,0,252,65536,0,0,9.999925e-07,1.9994802e-06,22.264948531063304,0.25543397837972753,Platte_20220516_Maize_005_0019.png
64806,79,651,65536,0,0,1.9983424e-06,1.9997988e-06,24.43102673778079,0.3767547633347603,Platte_20220516_Maize_005_0020.png
64717,0,819,65418,0,118,nan,0.25183442,23.056337672992612,0.3107826623054896,Platte_20220516_Maize_005_0021.png
64148,0,1388,65536,0,0,9.999925e-07,1.9999054e-06,26.514581616590323,0.4907185428875817,Platte_20220516_Maize_005_0022.png
62090,0,3446,62120,0,3416,nan,0.86095923,22.22811728092704,0.26074849886535084,Platte_20220516_Maize_005_0023.png
