Mask_class_0,Mask_class_1,Mask_class_2,Pred_class_0,Pred_class_1,Pred_class_2,Dice_class1,Dice_class_2,psnr,ssim,patch name
63365,0,2171,63352,0,2184,nan,0.93407255,21.476857142482842,0.2398550686147629,Platte_20220516_Maize_005_0036.png
62821,0,2715,63391,0,2145,nan,0.8152066,29.411445039372516,0.6269701376604959,Platte_20220516_Maize_005_0037.png
60674,4862,0,62408,2772,356,0.71861696,1.9996319e-06,23.26123501438412,0.3382851173248056,Platte_20220516_Maize_005_0038.png
59004,6532,0,60611,4925,0,0.84227234,nan,22.117555344233576,0.30926505846762126,Platte_20220516_Maize_005_0039.png
62836,2541,159,63281,2130,125,0.8276391,1.9995387e-06,22.09304548600743,0.29034330405296443,Platte_20220516_Maize_005_0040.png
58115,7421,0,58657,0,6879,1.9999825e-06,1.9999811e-06,23.446600064675962,0.3469422164553105,Platte_20220516_Maize_005_0041.png
57430,8106,0,58754,6782,0,0.9031378,nan,23.51507048120368,0.36177942332946617,Platte_20220516_Maize_005_0042.png
57364,7871,301,59068,4956,1512,0.73890454,1.9999275e-06,21.822502268230615,0.30148394848402643,Platte_20220516_Maize_005_0043.png
56565,7588,1383,57633,4162,3741,0.690207,0.41021794,23.163864153396204,0.35888202740606717,Platte_20220516_Maize_005_0044.png
55938,9598,0,58273,2527,4736,0.411379,1.9999723e-06,22.870290900898187,0.34083071965730977,Platte_20220516_Maize_005_0045.png
44969,20567,0,45728,5950,13858,0.42433152,1.9999911e-06,24.89901324381862,0.45815924834723604,Platte_20220516_Maize_005_0046.png
44072,21464,0,45888,6386,13262,0.44330338,1.9999904e-06,22.292789080747106,0.3378140380291676,Platte_20220516_Maize_005_0047.png
55316,10220,0,56620,4655,4261,0.6016776,1.9999698e-06,22.676318137193697,0.36035592050497783,Platte_20220516_Maize_005_0048.png
57674,5963,1899,58735,2347,4454,0.54175043,0.48165432,22.692032610446013,0.3305386690602821,Platte_20220516_Maize_005_0049.png
59994,5542,0,60177,0,5359,1.9999766e-06,1.999976e-06,25.49000444788062,0.4483809555663835,Platte_20220516_Maize_005_0050.png
58522,7014,0,59119,4089,2328,0.73186773,1.9999436e-06,22.755211592310122,0.33061172729486926,Platte_20220516_Maize_005_0051.png
49962,15574,0,51769,10889,2878,0.78955334,1.9999543e-06,25.108948190378214,0.4716003921089749,Platte_20220516_Maize_005_0052.png
58369,6595,572,59262,5306,968,0.8253018,1.9999147e-06,22.72047963243321,0.3247748106243588,Platte_20220516_Maize_005_0053.png
54362,9133,2041,54781,2141,8614,0.35621578,0.34387395,21.89375595389855,0.3065435930334435,Platte_20220516_Maize_005_0054.png
52948,12588,0,54566,5664,5306,0.6047534,1.9999754e-06,24.63341643005769,0.418310037308169,Platte_20220516_Maize_005_0055.png
51833,13703,0,51735,925,12876,0.12400966,1.9999902e-06,22.723027161319997,0.3469558425816301,Platte_20220516_Maize_005_0056.png
59150,6386,0,59652,5884,0,0.92680556,nan,22.556638388249016,0.2839438026849352,Platte_20220516_Maize_005_0057.png
55480,8209,1847,56452,5892,3192,0.76618177,0.3651444,26.60340896801122,0.5131271392348832,Platte_20220516_Maize_005_0058.png
56842,8694,0,57925,2977,4634,0.49695468,1.9999713e-06,20.72411781249341,0.28021767630622335,Platte_20220516_Maize_005_0059.png
57799,6817,920,58648,3051,3837,0.48418698,1.9999727e-06,23.096121428824787,0.3535563647075521,Platte_20220516_Maize_005_0060.png
56439,9097,0,56508,4073,4955,0.5551978,1.999974e-06,27.449584685766787,0.5528797325321456,Platte_20220516_Maize_005_0061.png
57791,7148,597,59214,5836,486,0.82654953,1.999879e-06,23.650146565610697,0.3776424342794784,Platte_20220516_Maize_005_0062.png
58016,7520,0,59036,6411,89,0.8951198,1.9985287e-06,22.34322700478284,0.31743279119591744,Platte_20220516_Maize_005_0063.png
64939,0,597,65249,0,287,nan,0.6085091,22.41648599041758,0.28840034972333267,Platte_20220516_Maize_049_0000.png
65413,0,123,65536,0,0,9.999925e-07,1.9989359e-06,23.385416525705295,0.3026618515276286,Platte_20220516_Maize_049_0001.png
64940,0,596,65536,0,0,9.999925e-07,1.9997804e-06,23.935048165285842,0.35402625081935346,Platte_20220516_Maize_049_0002.png
64289,0,1247,64928,0,608,nan,0.60049874,24.305637537635533,0.35451455396343406,Platte_20220516_Maize_049_0003.png
65234,0,302,65491,0,45,nan,0.25927004,25.700746774550648,0.48400487291467237,Platte_20220516_Maize_049_0004.png
64857,0,679,65302,0,234,nan,0.4993827,24.017835106993033,0.38420280737643003,Platte_20220516_Maize_049_0005.png
64178,0,1358,64750,0,786,nan,0.7061157,21.20511412881784,0.22338302318280343,Platte_20220516_Maize_049_0006.png
64829,0,707,65005,0,531,nan,0.7527495,24.974821938028036,0.41621104076704984,Platte_20220516_Maize_049_0007.png
64721,0,815,65256,0,280,nan,0.48213607,23.94464839863478,0.3617046206151313,Platte_20220516_Maize_049_0008.png
64184,0,1352,64152,0,1384,nan,0.8281789,21.958038465201383,0.2814239241342706,Platte_20220516_Maize_049_0009.png
65377,0,159,65536,0,0,9.999925e-07,1.999176e-06,26.790326558829456,0.5015317961095465,Platte_20220516_Maize_049_0010.png
65361,0,175,65536,0,0,9.999925e-07,1.9992522e-06,26.70791174194017,0.497721156733264,Platte_20220516_Maize_049_0011.png
64825,0,711,65101,0,435,nan,0.68404245,21.53489697227144,0.24253445111827765,Platte_20220516_Maize_049_0012.png
65396,0,140,65536,0,0,9.999925e-07,1.9990648e-06,22.758984764328485,0.33568806937087986,Platte_20220516_Maize_049_0013.png
65433,0,103,65536,0,0,9.999925e-07,1.998729e-06,21.721478478459268,0.27383925076099397,Platte_20220516_Maize_049_0014.png
65080,0,456,65505,0,31,nan,0.12727782,21.244224373952246,0.23367494227886954,Platte_20220516_Maize_049_0015.png
63919,0,1617,64945,0,591,nan,0.50178385,22.12243327687701,0.27646643421685485,Platte_20220516_Maize_049_0016.png
64734,0,802,65106,0,430,nan,0.62818205,21.808041516454292,0.24000338474871083,Platte_20220516_Maize_049_0017.png
64060,0,1476,64433,0,1103,nan,0.83284086,28.36283264083629,0.5563573197286694,Platte_20220516_Maize_049_0018.png
64436,0,1100,64753,0,783,nan,0.708397,29.060421753001144,0.6082774653616255,Platte_20220516_Maize_049_0019.png
65135,0,401,65456,0,80,nan,0.33255175,21.854720943309076,0.25728214414202283,Platte_20220516_Maize_049_0020.png
65214,0,322,65536,0,0,9.999925e-07,1.9995935e-06,27.878363502147447,0.5802259662216457,Platte_20220516_Maize_049_0021.png
65242,0,294,65536,0,0,9.999925e-07,1.9995543e-06,25.47504190735978,0.4712879635232232,Platte_20220516_Maize_049_0022.png
63722,0,1814,64278,0,1258,nan,0.6907279,25.90027164171488,0.4725499878107873,Platte_20220516_Maize_049_0023.png
64217,0,1319,65189,0,347,nan,0.3313085,21.66938499913424,0.25554564020355836,Platte_20220516_Maize_049_0024.png
64558,0,978,64663,0,873,nan,0.74657273,22.93239514077959,0.3038073204561582,Platte_20220516_Maize_049_0025.png
64863,0,673,64937,0,599,nan,0.80180633,22.454209346937944,0.2748702239778933,Platte_20220516_Maize_049_0026.png
65265,0,271,65536,0,0,9.999925e-07,1.9995164e-06,23.92975421442502,0.35889694575038983,Platte_20220516_Maize_049_0027.png
65164,0,372,65436,0,100,nan,0.42361322,27.616431262889606,0.5391737042254586,Platte_20220516_Maize_049_0028.png
64716,0,820,64844,0,692,nan,0.80681056,22.14875706132235,0.2685822758211524,Platte_20220516_Maize_049_0029.png
64596,0,940,64823,0,713,nan,0.8117951,27.903292106324784,0.5574224410599855,Platte_20220516_Maize_049_0030.png
64790,0,746,65342,0,194,nan,0.40845567,25.91511710698201,0.5108411479165481,Platte_20220516_Maize_049_0031.png
64726,0,810,65391,0,145,nan,0.24499455,21.237211508611594,0.2582136295066593,Platte_20220516_Maize_049_0032.png
63880,0,1656,64573,0,963,nan,0.71321577,28.555648895215782,0.5813856191236894,Platte_20220516_Maize_049_0033.png
55013,4350,6173,56347,0,9189,1.99997e-06,0.6411892,22.927935712687948,0.3449149960422668,Platte_20220516_Maize_049_0034.png
59948,5588,0,60627,4100,809,0.82967705,1.9998374e-06,24.321929382918228,0.38169006864450034,Platte_20220516_Maize_049_0035.png
59569,4227,1740,61160,1293,3083,0.27064773,1.9999732e-06,24.118910264287816,0.363652919140284,Platte_20220516_Maize_049_0036.png
59247,5723,566,60786,2229,2521,0.54124063,0.06802634,25.505564306422382,0.45022762199784805,Platte_20220516_Maize_049_0037.png
61510,3888,138,62235,3301,0,0.88967854,1.9990503e-06,23.058421542943254,0.3276427007024343,Platte_20220516_Maize_049_0038.png
