Mask_class_0,Mask_class_1,Mask_class_2,Pred_class_0,Pred_class_1,Pred_class_2,Dice_class1,Dice_class_2,psnr,ssim,patch name
16292,0,92,16384,0,0,9.999696e-07,1.999644e-06,22.067330715716416,0.2765726196106785,Platte_20220516_Maize_005_0000.png
16238,0,146,16384,0,0,9.999696e-07,1.9997753e-06,22.27938454786104,0.24881726617523037,Platte_20220516_Maize_005_0001.png
16211,0,173,16384,0,0,9.999696e-07,1.9998106e-06,21.922005793265473,0.23389112131856726,Platte_20220516_Maize_005_0002.png
16294,0,90,16384,0,0,9.999696e-07,1.999636e-06,22.830693298290843,0.2730304573963505,Platte_20220516_Maize_005_0003.png
16328,0,56,16384,0,0,9.999696e-07,1.999415e-06,25.380881009077765,0.43714644384400186,Platte_20220516_Maize_005_0004.png
16349,0,35,16384,0,0,9.999696e-07,1.9990648e-06,24.66251591592296,0.3543587094678135,Platte_20220516_Maize_005_0005.png
15943,0,441,16384,0,0,9.999696e-07,1.9999256e-06,22.798088159040446,0.26598671923279776,Platte_20220516_Maize_005_0006.png
16183,0,201,16384,0,0,9.999696e-07,1.9998367e-06,21.601492290417266,0.21327552929365054,Platte_20220516_Maize_005_0007.png
16164,0,220,16239,0,145,nan,0.6410404,22.810962292991572,0.26819575255050193,Platte_20220516_Maize_005_0008.png
15776,0,608,16033,217,134,1.9998486e-06,0.34500024,21.981098272174677,0.29161937531208454,Platte_20220516_Maize_005_0009.png
15156,0,1228,15267,0,1117,nan,0.72579145,22.89773231506997,0.29099630077002053,Platte_20220516_Maize_005_0010.png
16196,0,188,16292,0,92,nan,0.6213578,22.321835862772556,0.2790291996635747,Platte_20220516_Maize_005_0011.png
16284,0,100,16384,0,0,9.999696e-07,1.9996723e-06,25.968265397449795,0.41922305068509985,Platte_20220516_Maize_005_0012.png
16236,0,148,16384,0,0,9.999696e-07,1.9997788e-06,27.17506456976961,0.5092402922086859,Platte_20220516_Maize_005_0013.png
16248,0,136,16384,0,0,9.999696e-07,1.999759e-06,23.061522446766848,0.268337873600019,Platte_20220516_Maize_005_0014.png
16268,0,116,16384,0,0,9.999696e-07,1.9997174e-06,22.97158919888392,0.30535971909514226,Platte_20220516_Maize_005_0015.png
16244,0,140,16384,0,0,9.999696e-07,1.9997658e-06,23.05748913461712,0.28287295608958124,Platte_20220516_Maize_005_0016.png
16154,0,230,16142,0,242,nan,0.77537197,22.354532643266396,0.27381307171864316,Platte_20220516_Maize_005_0017.png
16136,0,248,16384,0,0,9.999696e-07,1.9998681e-06,21.4851164018864,0.22529592673331833,Platte_20220516_Maize_005_0018.png
16320,0,64,16384,0,0,9.999696e-07,1.9994884e-06,23.908911592976434,0.30477851996319844,Platte_20220516_Maize_005_0019.png
16204,16,164,16384,0,0,1.9979564e-06,1.9998004e-06,25.548075130423715,0.38422023736946437,Platte_20220516_Maize_005_0020.png
16173,0,211,16383,0,1,nan,0.0094345035,24.33356278585824,0.3318018171337211,Platte_20220516_Maize_005_0021.png
16042,0,342,16384,0,0,9.999696e-07,1.9999043e-06,27.486173444365164,0.49495419326293844,Platte_20220516_Maize_005_0022.png
15521,0,863,15181,0,1203,nan,0.79282594,23.803442527620867,0.3077425152018001,Platte_20220516_Maize_005_0023.png
16224,0,160,16384,0,0,9.999696e-07,1.9997951e-06,21.472639219889466,0.22890775518645093,Platte_20220516_Maize_005_0024.png
16101,0,283,16384,0,0,9.999696e-07,1.9998843e-06,22.30220360991206,0.2551313403664513,Platte_20220516_Maize_005_0025.png
16335,0,49,16384,0,0,9.999696e-07,1.9993315e-06,21.46671888788894,0.22615524085995667,Platte_20220516_Maize_005_0026.png
16248,0,136,16384,0,0,9.999696e-07,1.999759e-06,28.91058045369335,0.5457948389702605,Platte_20220516_Maize_005_0027.png
16314,0,70,16384,0,0,9.999696e-07,1.999532e-06,28.709768922942573,0.5579366936439057,Platte_20220516_Maize_005_0028.png
16222,0,162,16384,0,0,9.999696e-07,1.9997976e-06,22.00278876119423,0.252919784363619,Platte_20220516_Maize_005_0029.png
16249,0,135,16384,0,0,9.999696e-07,1.9997574e-06,27.420585183513854,0.4697792411541423,Platte_20220516_Maize_005_0030.png
16222,0,162,16384,0,0,9.999696e-07,1.9997979e-06,21.540156044100414,0.2214694306179581,Platte_20220516_Maize_005_0031.png
16279,0,105,16384,0,0,9.999696e-07,1.9996878e-06,21.667345993969725,0.21770880560192354,Platte_20220516_Maize_005_0032.png
16341,0,43,16384,0,0,9.999696e-07,1.999239e-06,24.455458656007664,0.34395143317342464,Platte_20220516_Maize_005_0033.png
15792,0,592,15747,0,637,nan,0.8103954,24.58007980479108,0.3208201447848849,Platte_20220516_Maize_005_0034.png
16244,0,140,16384,0,0,9.999696e-07,1.9997658e-06,22.720038264365115,0.2762781851784604,Platte_20220516_Maize_005_0035.png
15842,0,542,15761,0,623,nan,0.87036365,22.159942417807052,0.24377509967388367,Platte_20220516_Maize_005_0036.png
15700,0,684,15838,0,546,nan,0.73819387,28.92746111180685,0.5734959695415524,Platte_20220516_Maize_005_0037.png
15170,1214,0,15775,0,609,1.999973e-06,1.999946e-06,23.56867157385434,0.3155369719489533,Platte_20220516_Maize_005_0038.png
14758,1626,0,15087,1297,0,0.8155935,nan,22.321208088939546,0.2999077586697732,Platte_20220516_Maize_005_0039.png
15711,634,39,15778,0,606,1.9999482e-06,1.999949e-06,22.390202777902037,0.26850818570705404,Platte_20220516_Maize_005_0040.png
14539,1845,0,14578,1061,745,0.7040549,1.999956e-06,23.633498316780607,0.3302540431885845,Platte_20220516_Maize_005_0041.png
14348,2036,0,14528,1856,0,0.91160816,nan,24.08031474145252,0.36287528351953235,Platte_20220516_Maize_005_0042.png
14351,1954,79,14407,370,1607,0.27538544,1.9999807e-06,22.131938699520177,0.27958961171986424,Platte_20220516_Maize_005_0043.png
14145,1896,343,14383,2001,0,0.8093359,1.9999045e-06,23.13959890269786,0.3293152673503425,Platte_20220516_Maize_005_0044.png
13971,2413,0,14066,480,1838,0.33183378,1.9999823e-06,22.890511893778744,0.31321029596660915,Platte_20220516_Maize_005_0045.png
11262,5122,0,11028,2890,2466,0.64053863,1.9999868e-06,24.654994432044163,0.4321574457141524,Platte_20220516_Maize_005_0046.png
11037,5347,0,10696,2489,3199,0.57733506,1.99999e-06,22.72127357234202,0.33639453272241165,Platte_20220516_Maize_005_0047.png
13829,2555,0,13973,323,2088,0.21195236,1.9999843e-06,22.479302136587286,0.3258882350167353,Platte_20220516_Maize_005_0048.png
14422,1493,469,14670,1495,219,0.8159237,0.5348604,23.63325489348485,0.3556987804553289,Platte_20220516_Maize_005_0049.png
14991,1393,0,14962,1249,173,0.8311805,1.9998108e-06,25.8157114621525,0.44450782794333804,Platte_20220516_Maize_005_0050.png
14633,1751,0,14756,440,1188,0.38429585,1.9999723e-06,22.917727278552054,0.3044359464777831,Platte_20220516_Maize_005_0051.png
12493,3891,0,12348,2824,1212,0.74966323,1.9999732e-06,25.10850627774959,0.44639663774441374,Platte_20220516_Maize_005_0052.png
14593,1650,141,14603,1781,0,0.90585196,1.9997676e-06,23.077354876864757,0.32106458570284974,Platte_20220516_Maize_005_0053.png
13582,2294,508,13357,2495,532,0.8991398,0.8345913,22.73316997124015,0.31299148001558863,Platte_20220516_Maize_005_0054.png
13246,3138,0,13268,1305,1811,0.52666944,1.999982e-06,24.924774773132327,0.415920380505945,Platte_20220516_Maize_005_0055.png
12977,3407,0,12464,35,3885,0.019176716,1.999992e-06,22.87680502101631,0.31248529789075263,Platte_20220516_Maize_005_0056.png
14789,1595,0,14685,1699,0,0.89616823,nan,23.68930279801433,0.3021506020091939,Platte_20220516_Maize_005_0057.png
13870,2051,463,13713,1909,762,0.8403993,0.5224371,26.38964606899013,0.47683950950341875,Platte_20220516_Maize_005_0058.png
14213,2171,0,13964,374,2046,0.2616882,1.9999839e-06,20.987254592125254,0.26659419478065405,Platte_20220516_Maize_005_0059.png
14439,1707,238,14566,1081,737,0.62122875,1.9999666e-06,23.44573235075429,0.3417452168555772,Platte_20220516_Maize_005_0060.png
14110,2274,0,13821,2563,0,0.8778131,nan,27.06701469706236,0.5147445037585767,Platte_20220516_Maize_005_0061.png
14453,1779,152,14667,0,1717,1.9999818e-06,0.10486909,23.507509825109302,0.3537842826130422,Platte_20220516_Maize_005_0062.png
14498,1886,0,14625,1759,0,0.883945,nan,22.857509530019698,0.32173554073183236,Platte_20220516_Maize_005_0063.png
