Mask_class_0,Mask_class_1,Mask_class_2,Pred_class_0,Pred_class_1,Pred_class_2,Dice_class1,Dice_class_2,psnr,ssim,patch name
16292,0,92,16384,0,0,9.999696e-07,1.999644e-06,22.51135158649832,0.33481028218002207,Platte_20220516_Maize_005_0000.png
16238,0,146,16351,0,33,nan,0.3686496,22.446655088744578,0.2860410167131929,Platte_20220516_Maize_005_0001.png
16211,0,173,16384,0,0,9.999696e-07,1.9998106e-06,22.22801349869435,0.28370143206357296,Platte_20220516_Maize_005_0002.png
16294,0,90,16384,0,0,9.999696e-07,1.999636e-06,23.161482084031807,0.32237292703391723,Platte_20220516_Maize_005_0003.png
16328,0,56,16384,0,0,9.999696e-07,1.999415e-06,25.95056165948124,0.4943644867262262,Platte_20220516_Maize_005_0004.png
16349,0,35,16384,0,0,9.999696e-07,1.9990648e-06,24.838746755907508,0.38381499875047603,Platte_20220516_Maize_005_0005.png
15943,0,441,16122,216,46,1.999848e-06,0.180688,23.231889124526184,0.3308273088943828,Platte_20220516_Maize_005_0006.png
16183,0,201,16384,0,0,9.999696e-07,1.9998367e-06,21.779506585011013,0.25099218735078194,Platte_20220516_Maize_005_0007.png
16164,0,220,16155,0,229,nan,0.8239955,23.145743146701996,0.3229459378703509,Platte_20220516_Maize_005_0008.png
15776,0,608,15813,0,571,nan,0.775214,22.397482920571797,0.3569585305112242,Platte_20220516_Maize_005_0009.png
15156,0,1228,15194,0,1190,nan,0.87013096,23.282387794203387,0.3526564785933219,Platte_20220516_Maize_005_0010.png
16196,0,188,16242,0,142,nan,0.7514425,22.59197630394322,0.3303472760192822,Platte_20220516_Maize_005_0011.png
16284,0,100,16384,0,0,9.999696e-07,1.9996723e-06,26.274311067194095,0.459510196508675,Platte_20220516_Maize_005_0012.png
16236,0,148,16384,0,0,9.999696e-07,1.9997788e-06,27.685410470476203,0.5463607174149437,Platte_20220516_Maize_005_0013.png
16248,0,136,16282,0,102,nan,0.6973849,23.460624382553807,0.31542767310283115,Platte_20220516_Maize_005_0014.png
16268,0,116,16384,0,0,9.999696e-07,1.9997174e-06,23.21803755031006,0.3516883697257282,Platte_20220516_Maize_005_0015.png
16244,0,140,16384,0,0,9.999696e-07,1.9997658e-06,23.376061153896433,0.3345080415618121,Platte_20220516_Maize_005_0016.png
16154,0,230,16119,0,265,nan,0.767628,22.75645726747754,0.3336134107896244,Platte_20220516_Maize_005_0017.png
16136,0,248,16384,0,0,9.999696e-07,1.9998681e-06,21.816249280037106,0.284373801104487,Platte_20220516_Maize_005_0018.png
16320,0,64,16384,0,0,9.999696e-07,1.9994884e-06,24.159174615296102,0.35141158169302295,Platte_20220516_Maize_005_0019.png
16204,16,164,16384,0,0,1.9979564e-06,1.9998004e-06,25.76785268316786,0.415404033546027,Platte_20220516_Maize_005_0020.png
16173,0,211,16290,0,94,nan,0.5638758,24.81499856096344,0.3936989791063628,Platte_20220516_Maize_005_0021.png
16042,0,342,16384,0,0,9.999696e-07,1.9999043e-06,27.881416675654307,0.5314061824377745,Platte_20220516_Maize_005_0022.png
15521,0,863,15369,0,1015,nan,0.880711,24.086486826930148,0.34986241888328373,Platte_20220516_Maize_005_0023.png
16224,0,160,16384,0,0,9.999696e-07,1.9997951e-06,21.71772365871292,0.2784407665643458,Platte_20220516_Maize_005_0024.png
16101,0,283,16384,0,0,9.999696e-07,1.9998843e-06,22.532174542745103,0.2979325677906363,Platte_20220516_Maize_005_0025.png
16335,0,49,16384,0,0,9.999696e-07,1.9993315e-06,21.723781875023338,0.26695113323128306,Platte_20220516_Maize_005_0026.png
16248,0,136,16384,0,0,9.999696e-07,1.999759e-06,29.19729615835767,0.5669609275902482,Platte_20220516_Maize_005_0027.png
16314,0,70,16384,0,0,9.999696e-07,1.999532e-06,28.939867263771397,0.5792959491526641,Platte_20220516_Maize_005_0028.png
16222,0,162,16384,0,0,9.999696e-07,1.9997976e-06,22.19821681008884,0.2890283427427493,Platte_20220516_Maize_005_0029.png
16249,0,135,16384,0,0,9.999696e-07,1.9997574e-06,27.63439532837621,0.4915723124395564,Platte_20220516_Maize_005_0030.png
16222,0,162,16384,0,0,9.999696e-07,1.9997979e-06,21.735343965246866,0.2645484475843634,Platte_20220516_Maize_005_0031.png
16279,0,105,16384,0,0,9.999696e-07,1.9996878e-06,21.886617836816384,0.26183747287524084,Platte_20220516_Maize_005_0032.png
16341,0,43,16384,0,0,9.999696e-07,1.999239e-06,24.841668758130623,0.3912834908283102,Platte_20220516_Maize_005_0033.png
15792,0,592,15712,0,672,nan,0.8813083,24.977643531436684,0.3696621501322275,Platte_20220516_Maize_005_0034.png
16244,0,140,16384,0,0,9.999696e-07,1.9997658e-06,22.997006849606937,0.32340383244556964,Platte_20220516_Maize_005_0035.png
15842,0,542,15830,0,554,nan,0.92150724,22.403684220269888,0.2844084452131765,Platte_20220516_Maize_005_0036.png
15700,0,684,15791,0,593,nan,0.78306735,29.4189924874328,0.6064870124720104,Platte_20220516_Maize_005_0037.png
15170,1214,0,15617,514,253,0.57985216,1.9998708e-06,23.89999463261497,0.3611524873358518,Platte_20220516_Maize_005_0038.png
14758,1626,0,15111,1273,0,0.8416623,nan,22.751923012468357,0.3662203575514728,Platte_20220516_Maize_005_0039.png
15711,634,39,15806,578,0,0.8234123,1.9991605e-06,22.648848974975607,0.3202746841696494,Platte_20220516_Maize_005_0040.png
14539,1845,0,14819,1565,0,0.90263283,nan,23.909490529234688,0.37434980380221566,Platte_20220516_Maize_005_0041.png
14348,2036,0,14696,1688,0,0.89204603,nan,24.63942962833317,0.42136397046976953,Platte_20220516_Maize_005_0042.png
14351,1954,79,14698,1686,0,0.86482954,1.9995853e-06,22.624820348919478,0.3458926468548856,Platte_20220516_Maize_005_0043.png
