Mask_class_0,Mask_class_1,Mask_class_2,Pred_class_0,Pred_class_1,Pred_class_2,Dice_class1,Dice_class_2,psnr,ssim,patch name
16292,0,92,16384,0,0,9.999696e-07,1.999644e-06,22.444454954529313,0.3339826789898302,Platte_20220516_Maize_005_0000.png
16238,0,146,16288,0,96,nan,0.7767563,22.514938164286896,0.29377212759556737,Platte_20220516_Maize_005_0001.png
16211,0,173,16384,0,0,9.999696e-07,1.9998106e-06,22.252874389303567,0.2888982060664669,Platte_20220516_Maize_005_0002.png
16294,0,90,16384,0,0,9.999696e-07,1.999636e-06,23.162368557703452,0.32572511781621266,Platte_20220516_Maize_005_0003.png
16328,0,56,16384,0,0,9.999696e-07,1.999415e-06,26.055268318986627,0.5026444385204268,Platte_20220516_Maize_005_0004.png
16349,0,35,16384,0,0,9.999696e-07,1.9990648e-06,24.876939206911576,0.38604401508598896,Platte_20220516_Maize_005_0005.png
15943,0,441,16110,226,48,1.999855e-06,0.18812846,23.270861803691773,0.33718246384999256,Platte_20220516_Maize_005_0006.png
16183,0,201,16384,0,0,9.999696e-07,1.9998367e-06,21.82058042434526,0.2549885376371257,Platte_20220516_Maize_005_0007.png
16164,0,220,16162,0,222,nan,0.80989677,23.160835213165104,0.3249133251681449,Platte_20220516_Maize_005_0008.png
15776,0,608,15831,0,553,nan,0.7700065,22.462856774992126,0.36500671295139475,Platte_20220516_Maize_005_0009.png
15156,0,1228,15266,32,1086,1.9989773e-06,0.84700817,23.240344939613067,0.3466149875332419,Platte_20220516_Maize_005_0010.png
16196,0,188,16271,0,113,nan,0.71088797,22.585815395724175,0.3330554954925656,Platte_20220516_Maize_005_0011.png
16284,0,100,16384,0,0,9.999696e-07,1.9996723e-06,26.26001537214475,0.45932543119381686,Platte_20220516_Maize_005_0012.png
16236,0,148,16384,0,0,9.999696e-07,1.9997788e-06,27.708718590583192,0.5482299725530134,Platte_20220516_Maize_005_0013.png
16248,0,136,16292,0,92,nan,0.6753435,23.477602416794802,0.31811618935099456,Platte_20220516_Maize_005_0014.png
16268,0,116,16369,0,15,nan,0.2289524,23.232161110047052,0.3548942731399685,Platte_20220516_Maize_005_0015.png
16244,0,140,16316,0,68,nan,0.6345174,23.352582611491126,0.3397857667179049,Platte_20220516_Maize_005_0016.png
16154,0,230,16150,0,234,nan,0.7714992,22.754536971388465,0.3328382235360567,Platte_20220516_Maize_005_0017.png
16136,0,248,16378,6,0,1.994568e-06,1.9998681e-06,21.771364175311273,0.28081012265411864,Platte_20220516_Maize_005_0018.png
16320,0,64,16384,0,0,9.999696e-07,1.9994884e-06,24.160155479824844,0.35739922011192893,Platte_20220516_Maize_005_0019.png
16204,16,164,16384,0,0,1.9979564e-06,1.9998004e-06,25.790629345657745,0.41949263065992487,Platte_20220516_Maize_005_0020.png
16173,0,211,16302,11,71,1.9970303e-06,0.46803266,24.708540787731117,0.39267786273487326,Platte_20220516_Maize_005_0021.png
16042,0,342,16384,0,0,9.999696e-07,1.9999043e-06,27.884369311419054,0.5323261189493897,Platte_20220516_Maize_005_0022.png
15521,0,863,15401,0,983,nan,0.8786432,24.085883810457975,0.34994655691790827,Platte_20220516_Maize_005_0023.png
16224,0,160,16384,0,0,9.999696e-07,1.9997951e-06,21.761736726703894,0.2817462841647142,Platte_20220516_Maize_005_0024.png
16101,0,283,16313,1,70,1.9682714e-06,0.37957022,22.565784144431728,0.30385378166447957,Platte_20220516_Maize_005_0025.png
16335,0,49,16384,0,0,9.999696e-07,1.9993315e-06,21.737501870129986,0.269651528107166,Platte_20220516_Maize_005_0026.png
16248,0,136,16384,0,0,9.999696e-07,1.999759e-06,29.23086374092756,0.5675875464337127,Platte_20220516_Maize_005_0027.png
16314,0,70,16384,0,0,9.999696e-07,1.999532e-06,28.99754364599947,0.5837754301639929,Platte_20220516_Maize_005_0028.png
16222,0,162,16384,0,0,9.999696e-07,1.9997976e-06,22.220327459889265,0.29496916630995407,Platte_20220516_Maize_005_0029.png
16249,0,135,16383,0,1,nan,0.014704342,27.664071368339123,0.4933864924934576,Platte_20220516_Maize_005_0030.png
16222,0,162,16384,0,0,9.999696e-07,1.9997979e-06,21.734388684367545,0.26264925651642224,Platte_20220516_Maize_005_0031.png
16279,0,105,16384,0,0,9.999696e-07,1.9996878e-06,21.9012603200734,0.2637268206397292,Platte_20220516_Maize_005_0032.png
16341,0,43,16384,0,0,9.999696e-07,1.999239e-06,24.734224912461798,0.38335413460165046,Platte_20220516_Maize_005_0033.png
15792,0,592,15767,0,617,nan,0.8899695,24.937392538714658,0.3652424568786743,Platte_20220516_Maize_005_0034.png
16244,0,140,16384,0,0,9.999696e-07,1.9997658e-06,23.039373676276966,0.33401325819441946,Platte_20220516_Maize_005_0035.png
15842,0,542,15887,0,497,nan,0.92201334,22.46128230879686,0.28842123634003386,Platte_20220516_Maize_005_0036.png
15700,0,684,15829,0,555,nan,0.79739827,29.450417906225283,0.6083142811237598,Platte_20220516_Maize_005_0037.png
15170,1214,0,15689,596,99,0.6519239,1.999669e-06,23.91158229539795,0.3650313711614845,Platte_20220516_Maize_005_0038.png
14758,1626,0,15172,1212,0,0.8294501,nan,22.73587904916544,0.3683850937046503,Platte_20220516_Maize_005_0039.png
15711,634,39,15882,497,5,0.83286935,1.9992558e-06,22.611322233858722,0.31761981254416033,Platte_20220516_Maize_005_0040.png
14539,1845,0,14790,1594,0,0.9101419,nan,23.959921020522795,0.3798461839324944,Platte_20220516_Maize_005_0041.png
14348,2036,0,14711,1673,0,0.8902614,nan,24.647899997759993,0.42268316310319404,Platte_20220516_Maize_005_0042.png
14351,1954,79,14778,1606,0,0.8522415,1.9995853e-06,22.598925328363965,0.3432810136583773,Platte_20220516_Maize_005_0043.png
